id,menu_id,page_number,image_id,full_height,full_width,placeholder
45401,26549,1,2046028,5046,1900,1
45402,26549,2,2046029,5048,3597,1
45403,26549,3,2046030,5051,1981,1
45404,26549,4,2046031,5072,3744,1
45405,26549,5,2041894,5042,3700,1
45406,26550,1,2050450,4895,4185,1
45407,26550,2,2050451,4895,4185,1
45408,26550,3,2050452,4895,4185,1
45409,26550,4,2050453,4895,4185,1
45410,26550,5,2050454,4895,4185,1
45411,26550,6,2050455,4895,4185,1
45412,26550,7,2050456,4895,4185,1
45413,26550,8,2050457,4895,4185,1
45414,26550,9,2050458,4895,4185,1
45415,26550,10,2050459,4895,4185,1
45416,26550,11,2050460,4895,4185,1
45417,26550,12,2050461,4895,4185,1
45418,26550,13,2050462,4895,4185,1
45419,26550,14,2050463,4895,4185,1
45420,26550,15,2050464,4895,4185,1
45421,26550,16,2050465,4895,4185,1
45422,26550,17,2050466,4895,4185,1
45423,26550,18,2041929,4895,4185,1
45424,26551,1,2050469,4926,3501,1
45425,26551,2,2050470,4926,3501,1
45426,26551,3,2050471,4926,3501,1
45427,26551,4,2041931,4929,3509,1
45428,26552,1,2050818,5339,3759,1
45429,26552,2,2050819,4874,3471,1
45430,26552,3,2050820,4852,3464,1
45431,26552,4,2050821,5315,3768,1
45432,26552,5,2050822,5351,3672,1
45433,26552,6,2050823,5365,3740,1
45434,26552,7,2050824,5334,3777,1
45435,26552,8,2042000,5339,3785,1
45436,26553,1,2050825,5089,3533,1
45437,26553,2,2050826,4802,2476,1
45438,26553,3,2050827,4805,2470,1
45439,26553,4,2050828,5082,3506,1
45440,26553,5,2050829,5077,3505,1
45441,26553,6,2042001,5044,3546,1
45442,26554,1,2050830,4836,3426,1
45443,26554,2,2050831,4847,3397,1
45444,26554,3,2050832,4850,3458,1
45445,26554,4,2042002,4868,3468,1
45446,26555,1,2050833,5200,2477,1
45447,26555,2,2050834,5208,2452,1
45448,26555,3,2050835,5195,2430,1
45449,26555,4,2050836,5198,2457,1
45450,26555,5,2050837,5212,2520,1
45451,26555,6,2042003,5208,2516,1
45452,26556,1,2050838,4977,3765,1
45453,26556,2,2050839,4990,3709,1
45454,26556,3,2050840,4997,3780,1
45455,26556,4,2042004,4990,3787,1
45456,26557,1,2054472,4069,4981,1
45457,26557,2,2054473,4080,4969,1
45458,26557,3,2054474,4061,5002,1
45459,26557,4,2042197,4057,5005,1
45460,26558,1,2054481,5283,3601,1
45461,26558,2,2054482,2281,2280,1
45462,26558,3,2054483,5251,3597,1
45463,26558,4,2054484,5254,3638,1
45464,26558,5,2054485,5293,3663,1
45465,26558,6,2042199,5296,3651,1
45466,26559,1,2054486,5378,3706,1
45467,26559,2,2054487,5368,3701,1
45468,26559,3,2054488,5381,3744,1
45469,26559,4,2054489,5369,3697,1
45470,26559,5,2054490,5372,3731,1
45471,26559,6,2054491,5374,3731,1
45472,26559,7,2042200,5416,3755,1
45473,26560,1,2054492,5660,3694,1
45474,26560,2,2054493,5667,3689,1
45475,26560,3,2054494,5664,3695,1
45476,26560,4,2054495,5674,3714,1
45477,26560,5,2042201,5771,3773,1
45478,26561,1,2054496,5159,3933,1
45479,26561,2,2042245,5180,3960,1
45480,26562,1,2054497,4934,3464,1
45481,26562,2,2054498,4931,3422,1
45482,26562,3,2054499,4939,3410,1
45483,26562,4,2054500,4938,3440,1
45484,26562,5,2054501,4963,3702,1
45485,26562,6,2042246,4931,3292,1
45486,26563,1,2054502,3562,3218,1
45487,26563,2,2054503,3558,1681,1
45488,26563,3,2054504,3579,3315,1
45489,26563,4,2054505,3546,3299,1
45490,26563,5,2054506,3558,3301,1
45491,26563,6,2054507,3554,3305,1
45492,26563,7,2054508,3587,3341,1
45493,26563,8,2054509,3571,3308,1
45494,26563,9,2054510,3556,3295,1
45495,26563,10,2054511,3565,3324,1
45496,26563,11,2054512,3577,1708,1
45497,26563,12,2042247,3567,3268,1
45498,26564,1,2054513,3637,3357,1
45499,26564,2,2054514,3639,3357,1
45500,26564,3,2054515,3638,3342,1
45501,26564,4,2054516,3635,3345,1
45502,26564,5,2054517,3641,3343,1
45503,26564,6,2054518,3639,3353,1
45504,26564,7,2054519,3665,3352,1
45505,26564,8,2054520,3643,3352,1
45506,26564,9,2054521,3641,1687,1
45507,26564,10,2054522,3621,3196,1
45508,26564,11,2054523,3640,3222,1
45509,26564,12,2042248,3645,1728,1
45510,26565,1,2054524,3484,2227,1
45511,26565,2,2054525,3480,2224,1
45513,26566,1,2054526,5292,3176,1
45514,26566,2,2054527,5262,3185,1
45515,26566,3,2054528,3484,2489,1
45516,26566,4,2054529,3472,4877,1
45517,26566,5,2054530,5281,3157,1
45518,26566,6,2054531,5324,3152,1
45519,26566,7,2054532,5322,3199,1
45520,26566,8,2042253,5275,3192,1
45521,26567,1,2054533,4801,3829,1
45522,26567,2,2054534,4808,3847,1
45523,26567,3,2054535,4806,3879,1
45524,26567,4,2042254,4823,3874,1
45525,26568,1,2054536,5106,3920,1
45526,26568,2,2054537,5085,3913,1
45527,26568,3,2054538,5093,3898,1
45528,26568,4,2054539,5081,3893,1
45529,26568,5,2054540,5110,3895,1
45530,26568,6,2054541,5087,3900,1
45531,26568,7,2054542,5098,3912,1
45532,26568,8,2054543,5104,3861,1
45533,26568,9,2054544,5112,3860,1
45534,26568,10,2054545,5108,3916,1
45535,26568,11,2054546,5105,3882,1
45536,26568,12,2054547,5095,3870,1
45537,26568,13,2054548,5110,3895,1
45538,26568,14,2054549,5106,3901,1
45539,26568,15,2054550,5101,3852,1
45540,26568,16,2054551,5133,3893,1
45541,26568,17,2042255,5299,3916,1
45542,26569,1,2054552,5154,3884,1
45543,26569,2,2054553,5093,3887,1
45544,26569,3,2054554,5145,3889,1
45545,26569,4,2054555,5149,3901,1
45546,26569,5,2054556,5145,3910,1
45547,26569,6,2054557,5114,3878,1
45548,26569,7,2054558,5168,3887,1
45549,26569,8,2054559,5137,3884,1
45550,26569,9,2054560,5135,3861,1
45551,26569,10,2054561,5144,3908,1
45552,26569,11,2054562,5131,3870,1
45553,26569,12,2054563,5131,3889,1
45554,26569,13,2054564,5139,3904,1
45555,26569,14,2054565,5157,3900,1
45556,26569,15,2054566,5132,3867,1
45557,26569,16,2054567,5148,3905,1
45558,26569,17,2042256,5312,3960,1
45559,26570,1,2054568,3617,3561,1
45560,26570,2,2054569,3891,2840,1
45561,26570,3,2054570,3872,2798,1
45562,26570,4,2054571,3879,5583,1
45563,26570,5,2054572,3894,2830,1
45564,26570,6,2054573,6315,4606,1
45565,26570,7,2054574,4587,6604,1
45566,26570,8,2054575,6317,4561,1
45567,26570,9,2042257,6400,4656,1
45568,26571,1,2054576,5899,4054,1
45569,26571,2,2054577,2740,1695,1
45570,26571,3,2054578,2763,1708,1
45571,26571,4,2054579,5897,4093,1
45572,26571,5,2056569,5860,4114,1
45573,26571,6,2042259,5875,4122,1
45574,26572,1,2054580,4950,3191,1
45575,26572,2,2054581,4907,3458,1
45576,26572,3,2054582,4893,3472,1
45577,26572,4,2042303,4881,3450,1
45578,26573,1,2054583,3334,2487,1
45579,26573,2,2054584,3327,2485,1
45580,26573,3,2054585,3337,2454,1
45581,26573,4,2042304,3330,2494,1
45582,26574,1,2054586,3288,1763,1
45583,26574,2,2054587,5867,4274,1
45584,26574,3,2042306,5879,4271,1
45585,26575,1,2054588,6046,4405,1
45586,26575,2,2054589,6091,4422,1
45587,26575,3,2054590,6065,4376,1
45588,26575,4,2054591,6059,4370,1
45589,26575,5,2054592,6097,4418,1
45590,26575,6,2054593,6067,4389,1
45591,26575,7,2054594,6064,4414,1
45592,26575,8,2042307,6127,4412,1
45593,26576,1,2054595,4903,3513,1
45594,26576,2,2054596,4891,3478,1
45595,26576,3,2042313,4920,3563,1
45596,26577,1,2054597,4554,6452,1
45597,26577,2,2054598,6056,4345,1
45598,26577,3,psnypl_rbk_936,6070,4348,1
45599,26578,1,2054647,5256,3934,1
45600,26578,2,2042375,5253,3942,1
45601,26579,1,2054648,5381,4040,1
45602,26579,2,2054649,5387,4012,1
45603,26579,3,2054650,5475,4106,1
45604,26579,4,2042376,5399,4128,1
45605,26580,1,2054651,5091,4017,1
45606,26580,2,2054652,5108,4130,1
45607,26580,3,2042417,5102,4147,1
45608,26581,1,2054653,4158,5390,1
45609,26581,2,2054654,4149,2744,1
45610,26581,3,2042419,4143,2749,1
45611,26582,1,2054655,6095,4459,1
45612,26582,2,2054656,6098,4451,1
45613,26582,3,2054657,6146,4459,1
45614,26582,4,2042420,6166,4470,1
45615,26583,1,2054658,4481,6173,1
45616,26583,2,2054659,5712,3952,1
45617,26583,3,2056974,5707,3954,1
45618,26583,4,2056975,4032,5739,1
45619,26583,5,2042422,4031,5708,1
45620,26584,1,2043597,5716,4338,1
45621,26584,2,2043598,5692,4303,1
45622,26584,3,2043599,5760,4324,1
45623,26584,4,2041838,5757,4344,1
45624,26585,2,2043600,6324,4754,1
45625,26585,3,2043601,6346,4741,1
45626,26585,1,2043602,6347,4759,1
45627,26585,4,2041839,6336,4765,1
45628,26586,1,2043609,5759,2893,1
45629,26586,2,2043610,6067,3196,1
45630,26586,3,2043611,6345,3530,1
45631,26586,4,2043612,6672,3814,1
45632,26586,5,2043613,6975,4094,1
45633,26586,6,2042055,5457,2610,1
45634,26587,1,2043631,6487,4773,1
45635,26587,2,2043632,6482,4757,1
45636,26587,3,2043633,6490,4772,1
45637,26587,4,2043634,6482,4757,1
45638,26587,5,2043635,6557,4774,1
45639,26587,6,2042065,6541,4782,1
45640,26588,1,2043642,5735,4272,1
45641,26588,2,2043643,5775,4205,1
45642,26588,3,2043644,5749,4269,1
45643,26588,4,2043645,5767,4241,1
45644,26588,5,2043646,5781,4215,1
45645,26588,6,2043647,5747,4289,1
45646,26588,7,2042073,5771,4249,1
45647,26589,1,2043654,4779,7090,1
45648,26589,2,2044566,5999,4477,1
45649,26589,3,2042120,6003,4494,1
45650,26590,1,2043660,6883,3435,1
45651,26590,2,2043661,6890,3409,1
45652,26590,3,2043662,6882,3254,1
45653,26590,4,2043663,6923,3265,1
45654,26590,5,2043664,6936,3451,1
45655,26590,6,2042123,6924,3446,1
45656,26591,1,2056979,5648,3919,1
45657,26591,2,2056980,5175,3744,1
45658,26591,3,2042426,5178,3885,1
45659,26592,1,2057028,4805,6138,1
45660,26592,2,2057029,3390,4748,1
45661,26592,3,2057030,3461,4827,1
45662,26592,4,2057031,3456,4805,1
45663,26592,5,2057032,3472,4801,1
45664,26592,6,2057033,4900,3121,1
45665,26592,7,2057034,4899,3113,1
45666,26592,8,2057035,4934,6282,1
45667,26592,9,2057036,4961,6366,1
45668,26592,10,2041842,4848,6212,1
45669,26593,1,2057367,4795,6258,1
45670,26593,2,2057368,5354,3518,1
45671,26593,3,2042175,5354,3518,1
45672,26594,1,2050119,5266,3512,1
45673,26594,2,2050120,5225,3533,1
45674,26594,3,2050121,5276,3640,1
45675,26594,4,2041949,5259,3622,1
45676,26595,1,2050365,5304,2951,1
45677,26595,2,2050366,5293,2832,1
45678,26595,3,2050367,5312,2835,1
45679,26595,4,2041909,5312,2843,1
45680,26596,2,2050431,3284,3473,1
45681,26596,3,2050432,3278,1785,1
45682,26596,1,2041922,3308,1774,1
45683,26597,1,2050885,5728,3948,1
45684,26597,2,2042031,5752,3948,1
45685,26598,1,2050994,4811,6446,1
45686,26598,2,2050995,4787,3296,1
45687,26598,3,2042102,4812,3321,1
45688,26599,1,2050996,4510,2985,1
45689,26599,2,2050997,4510,2985,1
45690,26599,3,2050998,4488,2985,1
45691,26599,4,2050999,4488,2974,1
45692,26599,5,2051000,4513,3036,1
45693,26599,6,2051001,4527,2935,1
45694,26599,7,2051002,4551,2958,1
45695,26599,8,2042103,4535,2985,1
45696,26600,1,2051003,5435,3750,1
45697,26600,2,2051004,5435,3791,1
45698,26600,3,2051005,5435,3791,1
45699,26600,4,2051006,5435,3791,1
45700,26600,5,2042104,5460,3841,1
45701,26601,1,2051007,3486,2395,1
45702,26601,2,2051008,3509,2451,1
45703,26601,3,2051009,3509,2521,1
45704,26601,4,2042105,3481,2500,1
45705,26602,1,2051010,4489,3198,1
45706,26602,2,2051011,4493,6278,1
45707,26602,3,2051012,4472,3172,1
45708,26602,4,2051013,4452,3172,1
45709,26602,5,2051014,4452,3048,1
45710,26602,6,2051015,4452,3048,1
45711,26602,7,2042106,4440,3133,1
45712,26602,8,2051624,4477,3173,1
45717,26604,1,2054292,5607,3309,1
45718,26604,2,2054293,5604,3338,1
45719,26604,3,2054294,5671,3414,1
45720,26604,4,2042356,5624,3342,1
45721,26605,1,2054420,4630,6472,1
45722,26605,2,2054421,5559,3945,1
45723,26605,3,2042132,5548,3944,1
45724,26606,1,2054422,4614,6460,1
45725,26606,2,2054423,5555,3946,1
45726,26606,3,2042133,5560,3932,1
45727,26607,1,2054424,3999,2406,1
45728,26607,2,2054425,3991,2370,1
45729,26607,3,2054426,3991,2362,1
45730,26607,4,2054427,3969,2345,1
45731,26607,5,2054428,3971,2356,1
45732,26607,6,2054429,3971,2352,1
45733,26607,7,2054430,1860,1827,1
45734,26607,8,2054431,3122,2415,1
45735,26607,9,2054432,4041,2509,1
45736,26607,10,2042134,4028,2530,1
45737,26608,1,2043259,3443,2643,1
45738,26608,2,2043260,3535,2710,1
45739,26608,3,2043261,2710,3535,1
45740,26608,4,2042458,3535,2710,1
45741,26609,1,2043471,7092,4349,1
45742,26609,2,2043472,7098,4349,1
45743,26609,3,2043473,7135,4369,1
45744,26609,4,2041825,7135,4378,1
45745,26610,1,2054433,5955,4374,1
45746,26610,2,2054434,5949,4303,1
45747,26610,3,2054435,5965,4344,1
45748,26610,4,2042135,5970,4408,1
45749,26611,1,2054436,2559,3749,1
45750,26611,2,2054437,2583,1950,1
45751,26611,3,2042136,2575,1932,1
45752,26612,1,2054438,4791,5622,1
45753,26612,2,2054439,4104,4723,1
45754,26612,3,2054440,4792,5605,1
45755,26612,4,2054441,4812,5672,1
45756,26612,5,2042137,4821,5670,1
45757,26613,1,2054442,5176,3250,1
45758,26613,2,2054443,5196,3256,1
45759,26613,3,2054444,5160,3257,1
45760,26613,4,2042141,5203,3276,1
45761,26614,1,2054445,5230,3966,1
45762,26614,2,2042184,5233,3978,1
45763,26615,1,2054446,4126,2637,1
45764,26615,2,2054447,4137,2664,1
45765,26615,3,2054448,4127,2650,1
45766,26615,4,2054449,4125,2646,1
45767,26615,5,2054450,4155,2688,1
45768,26615,6,2054451,4128,2646,1
45769,26615,7,2054452,4134,2654,1
45770,26615,8,2042186,4139,2654,1
45771,26616,1,2054453,3945,5225,1
45772,26616,2,2042188,5234,3942,1
45773,26617,1,2054454,5033,3571,1
45774,26617,2,2054455,5031,3552,1
45775,26617,3,2054456,5062,3602,1
45776,26617,4,2042189,5074,3627,1
45777,26618,1,2054457,4324,6654,1
45778,26618,2,2054458,5206,4060,1
45779,26618,3,2042190,5167,4024,1
45780,26619,1,2054459,5583,3739,1
45781,26619,2,2054460,5579,3757,1
45782,26619,3,2054461,5672,3802,1
45783,26619,4,2042191,5653,3807,1
45784,26620,1,2054462,5022,3840,1
45785,26620,2,2054463,5033,3833,1
45786,26620,3,2042192,5596,4460,1
45790,26621,1,2042194,3451,3464,1
45791,26622,1,2054467,2668,3467,1
45792,26622,2,2054468,2664,1760,1
45793,26622,3,2042195,2668,1769,1
45794,26623,1,2054469,4033,5059,1
45795,26623,2,2054470,4054,5051,1
45796,26623,3,2054471,4051,5116,1
45797,26623,4,2042196,4065,5105,1
45798,26624,1,2054599,6223,4564,1
45799,26624,2,2054600,6202,4646,1
45800,26624,3,2042314,6250,4716,1
45801,26625,1,2054601,5694,4065,1
45802,26625,2,2054602,5677,4024,1
45803,26625,3,2054603,5704,4064,1
45804,26625,4,2042315,5721,4097,1
45805,26626,1,2054604,3511,2600,1
45806,26626,2,2054605,3538,2587,1
45807,26626,3,2054606,3531,2596,1
45808,26626,4,2042317,3546,2666,1
45809,26627,1,2054607,5861,4385,1
45810,26627,2,2054608,5855,4388,1
45811,26627,3,2042318,5889,4435,1
45812,26628,1,2054609,5706,4050,1
45813,26628,2,2054610,5707,4063,1
45814,26628,3,2042319,5702,4086,1
45815,26629,1,2054982,6445,4214,1
45816,26629,2,2054983,6451,4237,1
45817,26629,3,2054984,6437,4222,1
45818,26629,4,2054985,4236,6461,1
45819,26629,5,2054320,6441,4225,1
45820,26629,6,2054321,6439,4229,1
45821,26629,7,2054322,6432,4208,1
45822,26629,8,2042401,6449,4299,1
45823,26630,2,2056997,3038,2244,1
45824,26630,1,2042473,3037,2253,1
45825,26631,1,2056998,4405,6261,1
45826,26631,2,2056999,5181,3662,1
45827,26631,3,2042475,5199,3696,1
45828,26632,1,2057000,4542,6439,1
45829,26632,2,2057137,5715,4087,1
45830,26632,3,2042476,5768,4064,1
45831,26633,1,2057001,5624,4109,1
45832,26633,2,2057002,4517,6407,1
45833,26633,3,2057003,5616,4064,1
45834,26633,4,2042477,5743,4115,1
45835,26634,1,2057056,5160,3682,1
45836,26634,2,2057057,5156,3694,1
45837,26634,3,2057058,5156,3660,1
45838,26634,4,2057059,5176,3670,1
45839,26634,5,2057060,5167,3725,1
45840,26634,6,2041846,5152,3721,1
45841,26635,1,2046067,4822,3432,1
45842,26635,2,2046068,4829,3461,1
45843,26635,3,2046064,4832,3430,1
45844,26635,4,2041901,4834,3499,1
45845,26636,1,2057087,6352,3859,1
45846,26636,2,2042320,6352,3892,1
45847,26637,1,2057120,5561,4448,1
45848,26637,2,2057121,5561,4448,1
45849,26637,3,2057122,5561,4448,1
45850,26637,4,2057123,5561,4448,1
45851,26637,5,2057124,5561,4475,1
45852,26637,6,2057125,5530,4475,1
45853,26637,7,2057126,5530,4475,1
45854,26637,8,2057127,5530,4417,1
45855,26637,9,2057128,5530,4457,1
45856,26637,10,2057129,5530,4457,1
45857,26637,11,2057130,5577,4472,1
45858,26637,12,2041957,7216,5412,1
45859,26638,1,2057131,4857,6040,1
45860,26638,2,2057132,3923,2796,1
45861,26638,3,2057133,4898,3194,1
45862,26638,4,2057134,5899,3773,1
45863,26638,5,2041962,5808,3732,1
45864,26639,1,2057377,5558,3650,1
45865,26639,2,2057378,5553,3663,1
45866,26639,3,2057379,5717,3801,1
45867,26639,4,2042240,5707,3810,1
45868,26640,1,2057387,5439,3061,1
45869,26640,2,2057388,5440,3304,1
45870,26640,3,2057389,5449,2155,1
45871,26640,4,2057390,5474,2185,1
45872,26640,5,2057391,5478,3367,1
45873,26640,6,2042243,5457,3382,1
45874,26641,1,2100692,5412,3708,1
45875,26641,2,2100695,5412,3726,1
45876,26641,3,2100697,5412,3736,1
45877,26641,4,2042466,5430,3726,1
45878,26642,1,2101538,7047,3720,1
45879,26642,2,2042469,7062,3720,1
45880,26643,1,2102298,5764,4041,1
45881,26643,2,2102300,5764,4066,1
45882,26643,3,2102303,5764,4066,1
45883,26643,4,2041824,5757,4034,1
45884,26644,1,2102950,5747,2498,1
45885,26644,2,2102952,5719,2481,1
45886,26644,3,2102954,5719,2433,1
45887,26644,4,2102956,5719,2389,1
45888,26644,5,2102958,5719,2451,1
45889,26644,6,2041826,5747,2488,1
45890,26645,1,2103631,5390,2969,1
45891,26645,2,2042063,5394,2969,1
45892,26646,1,2114337,4345,4806,1
45893,26646,2,2114339,5264,2932,1
45894,26646,3,2114340,5264,2932,1
45895,26646,4,2114343,4365,4815,1
45896,26646,5,2114345,5264,2932,1
45897,26646,6,2042119,5264,2932,1
45898,26647,1,2044112,5490,2789,1
45899,26647,2,2044113,5486,2757,1
45900,26647,3,2044114,5498,2751,1
45901,26647,4,2041833,5524,2847,1
45902,26647,5,2043587,5504,2783,1
45903,26647,6,2043588,5500,2820,1
45904,26647,7,2043589,5497,2763,1
45905,26647,8,2043590,5487,2796,1
45906,26648,1,2043217,4795,2896,1
45907,26648,2,2043218,4805,2891,1
45908,26648,3,2043219,4985,2969,1
45909,26648,4,2042453,4992,2962,1
45910,26649,1,2043484,4619,2938,1
45911,26649,2,2043485,4613,2953,1
45912,26649,3,2043486,4606,2938,1
45913,26649,4,2043487,4594,5828,1
45914,26649,5,2043488,4632,2957,1
45915,26649,6,2043489,4624,2950,1
45916,26649,7,2041829,4727,3004,1
45917,26650,1,2043593,3985,5493,1
45918,26650,2,2041836,5012,3511,1
45919,26651,1,2043594,6010,4083,1
45920,26651,2,2043595,6021,4088,1
45921,26651,3,2043596,6038,4089,1
45922,26651,4,2041837,6027,4084,1
45923,26652,1,2043665,3992,3985,1
45924,26652,2,2043666,3967,3832,1
45925,26652,3,2043667,3967,3832,1
45926,26652,4,2043668,3971,3827,1
45927,26652,5,2043669,3977,3829,1
45928,26652,6,2043670,3990,3833,1
45929,26652,7,2043671,3983,3847,1
45930,26652,8,2043672,3991,3834,1
45931,26652,9,2043673,3978,3861,1
45932,26652,10,2043674,3986,3826,1
45933,26652,11,2043675,3980,3849,1
45934,26652,12,2043676,3972,3956,1
45935,26652,13,2043677,3994,4376,1
45936,26652,14,2042124,3992,4393,1
45937,26653,1,2056977,4518,6646,1
45938,26653,2,2056978,6006,4446,1
45939,26653,3,2042424,5989,4456,1
45940,26654,1,2057040,5537,3954,1
45941,26654,2,2057041,5539,3983,1
45942,26654,3,2057042,5525,3997,1
45943,26654,4,2041844,5540,4005,1
45944,26655,1,2057090,5164,3600,1
45945,26655,2,2057091,5164,3600,1
45946,26655,3,2057092,5164,3600,1
45947,26655,4,2057093,5164,3600,1
45948,26655,5,2042332,5164,3600,1
45949,26656,1,2057094,5519,3693,1
45950,26656,2,2057095,5519,3693,1
45951,26656,3,2057096,5540,3721,1
45952,26656,4,2042439,5531,3693,1
45953,26657,1,2043477,5902,3161,1
45954,26657,2,2043478,5892,2922,1
45955,26657,3,2043479,5904,2890,1
45956,26657,4,2043480,5885,2941,1
45957,26657,5,2043481,5919,2825,1
45958,26657,6,2043482,5913,3099,1
45959,26657,7,2043483,5932,3188,1
45960,26657,8,2041828,5904,3172,1
45961,26658,1,2043623,940,7125,1
45962,26658,2,2043624,6233,3635,1
45963,26658,3,2043625,6208,3636,1
45964,26658,4,2043626,6224,3684,1
45965,26658,5,2043627,6221,3660,1
45966,26658,6,2042061,4361,7080,1
45967,26659,1,2057097,6065,4017,1
45968,26659,2,2057098,6062,4017,1
45969,26659,3,2057099,6062,4015,1
45970,26659,4,2041854,6105,4040,1
45971,26660,1,2057200,4743,6100,1
45972,26660,2,2057201,5523,3572,1
45973,26660,3,2057202,5547,3597,1
45974,26660,4,2042007,5549,3598,1
45975,26661,1,2057365,5284,3518,1
45976,26661,2,2057366,5284,3518,1
45977,26661,3,2042052,5260,3517,1
45978,26662,1,2057385,5225,3396,1
45979,26662,2,2057386,5225,3396,1
45980,26662,3,2041946,5453,3396,1
45981,26663,1,2117638,5037,2675,1
45982,26663,2,2042187,5029,2684,1
45983,26664,1,2118450,4875,3495,1
45984,26664,2,2042193,4875,3495,1
45985,26665,1,2119551,4447,5503,1
45986,26665,2,2042249,3522,2296,1
45987,26666,1,3883444,4944,3482,1
45988,26666,2,3883445,4944,3482,1
45989,26666,3,2057166,4940,3497,1
45990,26666,4,2057167,4930,3497,1
45991,26666,5,2057168,4944,3497,1
45992,26666,6,2057169,4936,3497,1
45993,26666,7,2057170,4951,3492,1
45994,26666,8,2057171,4938,3492,1
45995,26666,9,2057172,4947,3492,1
45996,26666,10,2057173,4947,3492,1
45997,26666,11,2057174,4947,3492,1
45998,26666,12,2057175,4947,3492,1
45999,26666,13,2057176,4947,3492,1
46000,26666,14,2057177,4947,3492,1
46001,26666,15,2057178,4940,3462,1
46002,26666,16,2057179,4940,3496,1
46003,26666,17,2057180,4940,3496,1
46004,26666,18,2057181,4968,3496,1
46005,26666,19,2057182,4943,3468,1
46006,26666,20,2057183,4976,3508,1
46007,26667,1,2050380,4721,3073,1
46008,26667,2,2050381,4748,3382,1
46009,26667,3,2050382,4732,3364,1
46010,26667,4,2050383,4730,2884,1
46011,26667,5,2050384,4904,2307,1
46012,26667,6,2050385,4731,3107,1
46013,26667,7,2050386,4742,3045,1
46014,26667,8,2041914,4758,3351,1
46015,26668,1,2050444,3783,2201,1
46016,26668,2,2050445,3789,2154,1
46017,26668,3,2050446,3812,2201,1
46018,26668,4,2041927,3825,2201,1
46019,26669,1,2046056,6421,4015,1
46020,26669,2,2046057,6476,4067,1
46021,26669,3,2046058,6401,4046,1
46022,26669,4,2046059,6477,4086,1
46023,26669,5,2046060,6444,4011,1
46024,26669,6,2046061,6485,4139,1
46025,26669,7,2046062,4893,3481,1
46026,26669,8,2046063,6435,4023,1
46027,26669,9,2050489,6405,4047,1
46028,26669,10,2050490,6448,4007,1
46029,26669,11,2050491,6376,4007,1
46030,26669,12,2050492,6429,4065,1
46031,26669,13,2041900,6404,4054,1
